,Text
153,"Podstupují proces ještě náročnější než ti před nimi i po nich. Učí se, maturu vs. delat budou, k tomu musí vnímat stres ve svem okolí z #coronavirus . Rodiče bez práce nebo v první linii, strach o blizke atd. Nelze oo nich chtit aby v tom byli do zaří...."
154,Critical inhaler medication shortage looms as coronavirus cases soar - ABC News 
155,#frankfurt 2020 in times of #coronavirus 
156,"Ich bin übrigens sehr froh, dass uns eine kluge Wissenschaftlerin durch diesen Orkan navigiert. #coronavirus #DankeMerkel"
157,#CoronaPandemie #bleibdaheim #CoronaVirusDE #COVIDIDIOTS #coronavirus 
158,Pinche estrés que me cargo. Me esta matando la oficina antes que el coronavirus.
159,Status re Coronavirus meds: 16 companies are working on coronavirus treatments or vaccines 
160,"Wenn ALLE Menschen im öffentlichen Raum Atemschutzmasken tragen, kann die Ausbreitung von SARS-CoV-2 verlangsamt werden. Weil die medizinischen Masken in die Medizin gehören, basteln wir sie uns selbst. https://maskeauf.de #maskeauf #coronavirus #COVID19"
161,Coronavirus in Deutschland: Zahl der Infizierten übersteigt 30.000 
162,Melia Hotel becomes first in Mallorca to be converted into hospital by army as coronavirus cases continue to soar in Spain https://www.theolivepress.es/spain-news/2020/03/24/melia-hotel-becomes-first-in-mallorca-to-be-converted-into-hospital-by-army-as-coronavirus-cases-continue-to-soar-in-spain/ via @olivepress
163,Great read from a great mind https://amp.ft.com/content/19d90308-6858-11ea-a3c9-1fe6fedcca75 #CoronaPandemie #coronavirus #COVID19 #Coronakrise #privacy #noleadership
164,Wash your Hands 😎 #COVID19 #coronavirus 
165,@AuswaertigesAmt was wird jetzt gemacht? Sie haben die Menschen im Stich gelassen. Bitte die Liste erweitern und eine Losung mit anderen Staaten finden! #coronavirus #Pakistan
166,#coronavirus #Italy #CoronaVirusUpdate
167,Coronavirus live updates: Trump says he wants ‘country opened’ by Easter; Terrence McNally dies from covid-19 complications - The Washington Post 
168,Die Anzahl der Coronavirus-Fälle in Deutschland ist laut @morgenpost-Monitor im Laufe des gestrigen Dienstags um 3.935 Fälle auf 32.991 Fälle angestiegen. #Coronavirusgermany #CoronaPandemie Bild links: Stand Ende Montag Bild rechts: Stand Ende Dienstag https://interaktiv.morgenpost.de/corona-virus-karte-infektionen-deutschland-weltweit/
169,All the #coronavirus news that's fit (or that fits?) to print / Kolik zpráv (či aspoň titulků) o #COVID19 se vejde na jednu titulní stranu? V tomto případě deset. Plus čtyři fotografie. Nic jiného. Svět už se točí jen v rytmu pandemie. Z novin jsou koronoviny a z nás koronovináři
170,"Lack of protective gear partly to blame as 5,400 health workers in Spain infected with coronavirus https://www.theolivepress.es/spain-news/2020/03/24/lack-of-protective-gear-partly-to-blame-as-5400-health-workers-in-spain-infected-with-coronavirus/ via @olivepress"
171,Individuals leaving New York asked to self-quarantine: Trump administration advising individuals leaving New York to self-quarantine for 14 days to avoid potentially spreading coronavirus. http://dlvr.it/RSVTQn ArutzSheva
172,"Geht in die gleiche Richtung, wie der weniger aufgeregte und mit mehr Detailinformationen hinterlegte Beitrag ""Woher kommt das Coronavirus?"" von Sonia Shah (https://monde-diplomatique.de/archiv-audio). Aber die Hauptbotschaft ist gleich und sollte zu denken geben, wenn wir wieder denken können."
173,#Cine en tiempos del #coronavirus: 
174,Private hospitals will be made public for duration of coronavirus pandemic (via @thejournal_ie)
175,Danteske Szenen in Spanien: Alte Menschen zum Sterben zurückgelassen | Telepolis Zahl der Coronavirus-Toten in Spanien und Italien: Vor dem Kollaps des spanischen Gesundheitssystems angesichts einer unfähigen Regierung 
176,Wollte eins machen aber zu hart ausgerastet beim Skript. Ich muss erstmal schauen wie sich mit dem Corona Virus und meiner Ausbildung verhält und dann hab ich wahrscheinlich den Kopf frei für Videos.
177,that person are the mutated virus.' One person was found to carry two variants of the coronavirus. SOME HERE HAVE DISPUTED THERE ARE 2 VARIANTS OF THE SARS COV-2 IN PLAY... L AND S BUT IT WAS AGAIN PROVEN IN THIS RESEARCH STUDY 
178,#coronavirus #Spain
179,Me entere que en el chaco le llaman la ‘enfermedad de los ricos‘ al coronavirus... que tan resentido hay que ser?? Ni una neurona
180,Coronavirus – unnötiger Alarm bei COVID-19? | Harald Lesch https://youtu.be/Fx11Y4xjDwA via @YouTube
181,Please listen to the medical experts. #COVID19 affects ppl of all ages. L.A.'s first child coronavirus death: What we know - Los Angeles Times 
182,"""President Donald Trump is signaling that he's considering loosening coronavirus social distancing guidelines amid the growing economic fallout, while public health officials warn that approach could quickly overload hospital systems and cost more lives."" "
183,et donc TOUTES les personnes en Europe malades du coronavirus ont ce traitement? 
184,#CoronaPandemie #COVIDIDIOTS #coronavirus #COVID19 #CoronaVirusAT #maskeauf #Coronavid19 #CoronavirusLockdown #COVID2019 #CoronaVirusDE #Corona
185,Here's a List Of #Fintech and #Insurtech Firms Providing Free Technology During The Coronavirus Crisis https://snip.ly/nhjkgh via @forbes @antgrasso @MikeQuindazzi @Ronald_vanLoon @wef @mvollmer1 @ipfconline1 @Fisher85M #Banking #Disruption #Innovation #COVID19 #Insurance
186,Trump claims there’s ‘light at the end of the tunnel’ as White House pitches $6T coronavirus stimulus package 
187,AI vs COVID-19: Here are the AI tools and services fighting coronavirus https://snip.ly/22wz0y @AndrewYNg @hackingdata @teoliphant @mrogati @chrisalbon @KirkDBorne @peteskomoroch @randal_olson #AI #IoT #Robotics #COVID19 #Innovation #HealthCare
188,Bundesregierung hatte 2012 Risikobewertung vom Robert Koch Institut über eine SARS typischen Ansteckung ausgearbeitet mit dem jetzigen Verlauf. War die Politik blind geworden? @jensspahn @Karl_Lauterbach Siehe https://www.bbk.bund.de/SharedDocs/Downloads/BBK/DE/Downloads/Krisenmanagement/BT-Bericht_Schmelzhochwasser.pdf?__blob=publicationFile Ab Seite 55 #Lanz #Coronavirus #COVID19de
189,Global headlines: 🇺🇸 #Trump hopes #Covid19 crisis to be under control and economy restarted by #Easter amid warnings from the #WHO that the US is the next epicenter if growth of #Coronavirus cases continued like this! #CoronaInAmerica #corona #COVIDー19
190,Aufnahmen aus der Luft: Coronavirus macht Frankfurt zur Geisterstadt https://www.stern.de/gesundheit/coronavirus--drohnenaufnahmen-zeigen-frankfurt-als-geisterstadt-9195860.html?utm_campaign=artikel-header&amp;utm_medium=share&amp;utm_source=twitter via @sternde
191,"Anlässlich von über 30.000 Infizierten und über 150 Toten muss ich doch mal wieder @jensspahn danken, dass er die Ausbreitung von Corona verhindert hat. DANKE ! #Coronavirus #COVID19 #coronadeutschland #CoronaVirusDE #coronavirusdeutschland #SPAHNischeGrippe #spahnversagen"
192,"Die aktuellsten Zahlen über die registrierten #Coronavirus-Zahlen: 81.591 China 69.176 Italy 51.542 US 39.676 Spain 32.781 Germany 24.811 Iran 22.605 France 9.877 Switzerland 9.037 Korea, South 8.164 United Kingdom 5.578 Netherlands 5.137 Austria (Quelle:Johns Hopkins University)"
193,Life is too short to lose seconds. #life #quotes #quotesaboutlife #coronavirus #Quarantine #NothingToDo
194,"Israel will be carrying out an average of 3,000 to 10,000 per day. Israel has built up a stockpile of testing kits, bolstered by a covert international operation by the Mossad intelligence agency last week to fly in up to 100,000 coronavirus testing kits. "
195,"In Zeiten von #coronavirus fragen so viele „Wie geht es dir?“ worauf ich antworte „Mir geht es gut.“ dann frag ich mich danach „Wer ist eigentlich dieses ES?“. MIR und ES geht es gut? Klasse, dann bin ich immerhin nicht alleine unterwegs... #ichbinviele"
196,"She believes herself above the law, so she probably also believes herself above the coronavirus. Besides, she was ready to go to England to testify in the lawsuit against The Sun instituted by #JohnnyDepp, which the lawyers qualified as coward while he is confined in France."
197,"36.116 bestätigte #Coronavirus Fälle in Deutschland 25.03 00Uhr NW 9534 BY 7166 BW 7122 NI 2268 HE 1805 RP 1733 BE 1425 HH 1237 SN 1047 SH 598 BB 486 SL 437 TH 430 ST 406 MV 227 HB 195 @dpa @KITKarlsruhe Quellen: https://bit.ly/38WabgE #StayAtHome #FlattenTheCurve 12,7% heute"
198,nachdem ihre Klima-Hysterie keine Beachtung mehr findet springt sie jetzt auf den Corona-Virus-Zug auf ....die Göre muss ein echtes Geltungsbedürfnis haben
199,That guy is dangerous for the whole world. #justsaying #fromholland #weneedgoodleadersnotclowns #coronavirus 
200,Up to 25 million jobs could be lost worldwide due to the #coronavirus pandemic: ILO 
201,#coronavirus #Africa
202,"Chrome will jump from 81 to 83, and Microsoft Edge will postpone version upgrade due to Coronavirus https://adware.guru/chrome-will-jump-from-81-to-83-and-microsoft-edge-will-postpone-version-upgrade-due-to-coronavirus/"
203,Statistikprobleme beim #Coronavirus. Die große Meldelücke. via ⁦@derspiegel⁩ (rh)
204,"#Pflegeengpässe wegen #Coronavirus: bis zu 200 Tsd Pflegekräfte aus Osteuropa verlassen möglicherweise Deutschland. Betroffen sind Senioren in häusl. Pflege. Lösungsvorschlag: #Kurzarbeit für Angehörige. Ja, wenn endlich Männer auch #carearbeit übernehmen!"
205,"Facebook says coronavirus is pushing usage through the roof, but its business is hurting https://www.theverge.com/2020/3/24/21193094/facebook-coronavirus-covid-19-messaging-service-reliable-strain-outages?utm_campaign=theverge&amp;utm_content=entry&amp;utm_medium=social&amp;utm_source=twitter via @Verge"
206,Coronavirus BONUS: Rising to a Challenge - The Happiness Lab with Dr. Laurie Santos https://buff.ly/33KhVkB #podcast
207,"Das ist keine gewöhnliche Grippe, das ist eine tödliche Grippe. #coronavirus #BleibtZuhause #Sos #Spanien #Deutschland"
208,Coronavirus Test App der Berliner Charité | TONSPION 
209,@netzpolitik_org: #Desinformation zu #Covid19 Wie Plattformen durchgreifen u welche Fragen das aufwirft - https://netzpolitik.org/2020/wie-die-plattformen-durchgreifen-und-welche-fragen-das-aufwirft/ #twitter #Facebook #google #robertkocl #Coronavirus
210,"January wasn’t that long after all, was it? #StayAtHome #coronavirus #selfisolation"
211,"eigentlich ist doch das schlimmste, dass alle 5 sekunden die formulierung ""in diesen zeiten"" verwendet wird... #coronavirus #bleibdaheim"
212,(Extremely jaahil) Tableeghi Jamaat members continue to defy instructions not to hold large gatherings while students of religion in Bannu have composed and sung a Pashto duet which makes fun of coronavirus and terms it a fraud. 
213,コレはマジで不思議過ぎる。 日本だけだぞ！ 東京が１ヶ月後ヤバい気がしてならない。#日本のコロナ対策 #coronavirus #Japaneseway #COVID19 #やばくない #日本のみんな無事でいて #日本の不思議
214,"Rep. Ben McAdams, recovering from coronavirus in hospital, says he sometimes needs 'supplemental oxygen' https://fxn.ws/2WDhvLz #FoxNews"
215,"Art & Life For The Modern Times ¶ Breaking News, Top News & World News ☞ http://themoderntimes.info/?edition_id=f1bda5f0-6e23-11ea-b977-0cc47a0d15fd #coronavirus #ajopinion"
216,Nur die jüngeren lassen sie es dort am Leben. #coronavirus #Spanien #Sos #Beatmungsgeräten
217,Die vermeintliche Überproduktion der Wirtschaft hat sich in der chinesischen #Coronavirus-Krise als fataler Irrtum herausgestellt. Wie in jeder Krise enthalten volksfeindliche Subjekte wichtige Produkte unserer geliebten #Ordnung vor. Nur ein starker Staat kann es richten!
218,Spain’s top policeman slams ‘irresponsible’ coronavirus patients fleeing hospital while infected https://www.theolivepress.es/spain-news/2020/03/24/spains-top-policeman-slams-irresponsible-coronavirus-patients-fleeing-hospital-while-still-infected/ via @olivepress
219,Cause they killed as many people as #CoronaVirus?
220,Facebook says coronavirus hits advertising sales 
221,"the #Iran rgm has lied about everything for over 40 yrs &amp; now on #coronavirus.The actual death toll is over 9,600 in over 200 cities in Iran,yet Tehran's no. are always one fifth of the reality;they have no plans to help the ppl. https://ncrius.org/the-coronavirus-crisis-in-iran-2.html"
222,"I want to see something, ANYTHING, other than politics, empty shelves, or Coronavirus! No cheating (even if it's ugly)! Brighten my day with the 14th picture on your phone. Don't explain, then re-post this wording with the number I give you! GO!!"
223,https://coronavirus-nachbarschaftshilfe.org #Coronavirusgermany #COVID19 #Coronakrise #coronavirus #bleibdaheim #StayHome #Muslim #
224,"Spain reports 6,922 new cases of coronavirus and 680 new deaths. A total of 42,058 cases and 2,911 deaths."
225,"24.03.2020 Harald Lesch mit ""Corona: Was sagt die Wissenschaft"" Das neue Coronavirus SARS-CoV-2 versetzt unsere Welt in einen Ausnahmezustand. Doch woher kommt das Virus überhaupt? Was macht es im Vergleich zu den jährlichen Grippeviren so speziell? https://www.zdf.de/wissen/leschs-kosmos/corona-was-sagt-die-wissenschaft-102.html"
226,Greta Thunberg geht von Coronavirus-Erkrankung aus http://to.welt.de/Mbcm1sf
227,"Señora @BonfanteMaria espero q usted también no la toque el coronavirus o alguno de su familia Stehpens, el criticar ayuda a solucionar las malas normas y comportamientos, se debe tener mano dura"
228,Boa notícia! Meu vício passou de acompanhar estatísticas do coronavirus para: assistir vídeos da @GabrielaPrioli jantando :)
229,Quien no sintió los síntomas del coronavirus re loco 😂
230,Hero in crazy times @BillGates👏#COVIDー19 #Coronavirus 
231,Spielhallen dürfen wegen des Corona-Virus geschlossen werden - https://muenster-journal.de/2020/03/spielhallen-duerfen-wegen-des-corona-virus-geschlossen-werden/Die Schließung von Spielhallen zur Vermeidung einer we...
232,Robert-Koch Enstitüsü başkanı Lothar Wieler: Almanya’da coronavirus tanısı için test uyguladığımız hasta sayısı haftada yaklaşık 160 bin kişidir. 
233,Statement of Solidarity with Victims of #Coronavirus and Condemnation of Regime’s Secrecy in #Iran 21 March 2020 Romanian Parliamentarian Committee for #FreeIran2020 #WHO @SecPompeo @StateDept @USAdarFarsi
234,"Can sex spread #coronavirus? No, but respiratory droplets can. "
235,In Berlin haben sich 1425 Personen mit dem Coronavirus infiziert. Ein 42-jähriger Mann ist gestorben. Er ist der dritte Corona-Tote. https://www.morgenpost.de/berlin/article228769003/Dritter-Corona-Toter-in-Berlin-42-jaehriger-Mann.html?utm_term=Autofeed&amp;utm_medium=Social&amp;utm_source=Twitter#Echobox=1585090181
236,"Man fragt sich, woher kam denn der #Coronavirus-Ausbruch in #Mitterteich (#Bayern)... doch nicht etwa wegen eines #Starkbierfest's der örtlichen Brauerei, das auch noch mit Corona-Bezug beworben wurde? Nein, sicher nicht... oh, wait. /MS"
237,Bitte stecken Sie erst Ihren Hausarzt an bevor sie sich testen lassen! #coronavirus #SARSCoV2 #COVID19 #Rosenheim #Munichoutbreak
238,Coronavirus: WHO testet sechs Wirkstoffe gegen Covid-19 https://science.newzs.de/2020/03/25/coronavirus-who-testet-sechs-wirkstoffe-gegen-covid-19/
239,"Handytracking gegen das Coronavirus: Gravierender Eingriff, unklarer Nutzen https://science.newzs.de/2020/03/25/handytracking-gegen-das-coronavirus-gravierender-eingriff-unklarer-nutzen/"
240,You should get the Corona Virus!🙂
241,Coronavirus: Was können die Stoff-Masken von Textilfirmen wie Trigema? 
242,"In Zeiten des Corona-Virus (insb. Quarantäne) gilt es einen Perspektivwechsel vorzunehmen und weniger zu klagen. Wann geht das schon besser als in Zeiten, in denen man sich zurück ziehen muss, kann und sollte. #coronavirus #wirtrotzencorona #wirbleibenzuhause"
